Type,Vessel_Name,Built,Size_Dwt,Builder,Sold,En_Bloc,Price,Sellers,Buyers,SOx_Scrubber_Fitted,Eco_Engine,Newbuild_Price,Scrap_Price,TCR_6M,TCR_1Yr,TCR_3Yrs,TCR_5Yrs,TCR_1Yr_Class,Age_Yrs,Builder_Country,China,India,Indonesia,Japan,Other,Philippines,South_Korea,Taiwan,Vietnam,Class
Bulk,Fortune Bird,2010,55640,Mitsui SB (Tamano),2021-03-04,0,12.6,Cido Shipping,Far Eastern interests,0,0,25,4.732,20000,15750,11500,10250,15750,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Mighty Ocean,2007,56083,Mitsui SB (Tamano),2021-03-03,0,8,Keishin Kaiun K.K.,Chinese interests,0,0,25,4.732,20000,15750,11500,10250,15750,14,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,N/B Shanghai Waigaoqiao H1488,2021,208000,Shanghai Waigaoqiao,2021-03-03,0,50,Sinokor Merchant,Clients of Maran Dry,1,1,51.5,,,,,,,0,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Lone Star,2012,35018,Nantong Jinghua,2021-03-02,0,10.6,Intrepid Shipping,Undisclosed interests,0,1,23.75,3.4295,18500,14250,11750,10500,14250,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Cape Saturn,2003,175882,CSBC (Kaohsiung),2021-03-01,0,11.5,U-Ming Marine,Far Eastern interests,0,0,49.5,10.705,18000,17000,15625,14250,18000,18,Taiwan,0,0,0,0,0,0,0,1,0,Capesize
Bulk,Papayiannis,2001,51029,Oshima Shipbuilding,2021-03-01,0,5.5,Polforce Shpg.,Undisclosed interests,0,1,25,4.732,20000,15750,11500,10250,15750,20,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Zhongyu 89,2010,55303,Jiangsu Qinfeng,2021-03-01,0,6.98,Zhongyu Ocean Shpg,Ningbo FTZ Cosnavi,0,0,25,4.732,20000,15750,11500,10250,15750,11,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Cielo di San Francisco,2011,37056,Hyundai Mipo,2021-02-26,0,13,"D'Amico Soc di Nav",Undisclosed interests,0,0,23.75,3.08655,18500,14250,11750,10500,14250,10,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Kure Harbour,2011,55832,I.H.I. (Kure),2021-02-26,0,12,Kyowa Sansho,Far Eastern interests,0,1,25,4.2651,20000,15750,11500,10250,15750,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Ocean Journey,2014,38190,Shimanami Shipyard,2021-02-25,0,14.75,Nissen Kaiun,Greek interests,0,0,23.75,3.08655,15250,13250,11250,10500,13250,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Aqua Atlantic,2010,55499,Mitsui SB (Chiba),2021-02-24,0,11.6,Kotoku Kaiun KK,Clients of Meghna Marine,0,0,25,4.2651,17250,14875,11000,9750,14875,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Pure Vision,2011,56830,CSC Qingshan SY,2021-02-24,0,8.85,Rhodium Pure Trade,Chinese interests,0,0,25,4.2651,17250,14875,11000,9750,14875,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Adirondack*,2010,57017,CSC Qingshan SY,2021-02-23,0,9.3,Guardian Navigation,Chinese interests,0,0,25,4.2651,17250,14875,11000,9750,14875,11,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Beaufort*,2010,57022,CSC Qingshan SY,2021-02-23,0,9.3,Guardian Navigation,Chinese interests,0,0,25,4.2651,17250,14875,11000,9750,14875,11,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Aristos II,2011,32377,Samho Tongyoung,2021-02-22,0,8.6,Capital Ship Mgmt,Clients of Load Line Marine,0,0,21.32,3.08655,12875,11750,9750,9375,13250,10,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Sun Prime,1998,29478,Shin Kurushima,2021-02-22,0,3.5,Sun Ace Shipping,Apollo Shp,0,0,21.32,3.08655,12875,11750,9750,9375,13250,23,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Angelic,2014,37780,Kanda Zosensho,2021-02-19,0,14.7,Unknown,Greek interests,0,0,23.75,3.08655,15250,13250,11250,10500,13250,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Eden Bay,2008,28342,Shimanami Shipyard,2021-02-19,0,6.8,Pioneer Marine,Egyptian interests,0,0,21.32,3.08655,12875,11750,9750,9375,13250,13,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Green Phoenix,2011,56116,Mitsui SB (Chiba),2021-02-19,0,11,Sanzo Enterprise Co.,Shanghai Qiyong,0,0,25,4.2651,17250,14875,11000,9750,14875,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Nord Venus,2011,80655,Universal SB Maizuru,2021-02-19,0,16.5,Nissen Kaiun,Clients of Globus Maritime,0,0,27.25,5.4225,,17375,14200,12875,17375,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Bulk Hero,2016,61245,Toyohashi SB,2021-02-18,0,20.5,Doun Kisen,Greek interests,0,1,25,4.2651,15500,15000,12000,11000,13500,5,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Captain Cherif,2004,53556,Iwagi Zosen,2021-02-18,0,6.6,La Maritime,Woori Shipping,0,0,25,4.2651,15500,13500,10625,9250,13500,17,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Daimongate,2017,63496,Iwagi Zosen,2021-02-18,0,22.25,Toyo Kaiun KK,Clients of ADNOC,0,1,25,4.2651,15500,15000,12000,11000,13500,4,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Fortune Daisy,2011,74979,Sasebo HI,2021-02-18,0,14,Cido Shipping,Greek interests,0,0,26.5,5.4225,,13550,12325,11575,15400,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Global Future,2006,52484,Tsuneishi Zosen,2021-02-18,0,7.8,Nippon Yusen Kaisha,Singaporean interests,0,0,25,4.2651,15500,13500,10625,9250,13500,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Kinoura,2012,82250,Tsuneishi Tadotsu SB,2021-02-18,0,18,Nissen Kaiun,Greek interests,1,0,27,5.4225,,15400,13950,12825,15400,9,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,ES Pluto,2012,29061,Nantong Yahua,2021-02-17,0,7.2,Glory Ships,Undisclosed interests,0,0,21.32,3.08655,11250,10687.5,9000,8000,12187.5,9,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,SBI Achilles*,2016,61301,Imabari SB (Imabari),2021-02-16,1,19.88,Ocean Yield,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,5,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,SBI Cronos*,2015,61305,I-S Shipyard,2021-02-16,1,19.88,Ocean Yield,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,6,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Kitana,2003,52454,Tsuneishi Cebu,2021-02-15,0,5.7,Mainline Shpg,Hubei Qin Tai Ltd,0,0,25,4.2651,15500,13500,10625,9250,13500,18,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Red Jacket,2008,52224,Oshima Shipbuilding,2021-02-15,0,8.75,Samos Steamship,Lamda Maritime SA,0,0,25,4.2651,15500,13500,10625,9250,13500,13,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Chang Yu Hai,2003,52364,Tsuneishi Cebu,2021-02-14,0,7.66,Shanghai Huatai,Clients of Wanjiang Financial,0,0,25,4.2651,15500,13500,10625,9250,13500,18,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Atlantic Venus,2012,33677,Fukuoka (Nagasaki),2021-02-12,0,10,Osaka Shipping,Undisclosed interests,0,0,21.32,3.08655,11250,10687.5,9000,8000,12187.5,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ocean Phoenix,2009,56208,Mitsui SB (Tamano),2021-02-12,0,10,Sanzo Enterprise Co.,Far Eastern interests,0,0,25,4.2651,15500,13500,10625,9250,13500,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,SBI Athena*,2015,63500,Chengxi Shipyard,2021-02-12,1,17.6,Eneti,Undisclosed interests,1,1,25,4.2651,15500,15000,12000,11000,13500,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Hercules*,2016,63314,Chengxi Shipyard,2021-02-12,1,17.6,Eneti,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Perseus*,2016,62235,Chengxi Shipyard,2021-02-12,1,17.6,Eneti,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Pisces*,2016,63650,Chengxi Shipyard,2021-02-12,1,17.6,Eneti,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Thalia*,2015,63500,Chengxi Shipyard,2021-02-12,1,17.6,Eneti,Undisclosed interests,0,1,25,4.2651,15500,15000,12000,11000,13500,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Belorient,2008,50300,PT PAL Indonesia,2021-02-11,0,7,Belships,Undisclosed interests,0,0,25,4.2651,13625,12312.5,9375,9250,12312.5,13,Indonesia,0,0,1,0,0,0,0,0,0,Handymax
Bulk,Captain Tassos D,2011,75035,Jinglu Shipyard,2021-02-11,0,10,Oinoussian Diamond,Undisclosed interests,0,0,26.5,5.4225,,13375,11750,11500,15000,10,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Baltic Leopard,2009,53447,Sinopacific Dayang,2021-02-10,0,8.2,Genco Shpg & Trading,Undisclosed interests,0,0,25,4.2651,13625,12312.5,9375,9250,12312.5,12,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Cielo di Dublino,2011,37064,Hyundai Mipo,2021-02-10,0,11,"D'Amico Soc di Nav",Undisclosed interests,0,0,23.75,3.08655,12750,11750,9500,10000,11750,10,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Inspiration,2010,80700,STX SB (Jinhae),2021-02-10,0,14.8,Aegean Bulk Co. Inc.,Clients of Castor Maritime,0,0,27,5.4225,,15000,13375,12750,15000,11,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Kind Salute,2011,95790,Imabari SB Marugame,2021-02-10,0,16,Shoei Kisen Kaisha,Chinese interests,0,0,33.5,,,,,,,10,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Ocean Bari-Star,2011,38243,Imabari SB (Imabari),2021-02-10,0,10.5,Clipper Group,Undisclosed interests,0,0,23.75,3.08655,12750,11750,9500,10000,11750,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Orchard Quay,2011,56742,CSC Qingshan SY,2021-02-10,0,8.6,Rhodium Pure Trade,Chinese interests,0,0,25,4.2651,13625,12312.5,9375,9250,12312.5,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Genco Lorraine,2009,53416,Sinopacific Dayang,2021-02-08,0,8.1,Genco Shpg & Trading,Far Eastern interests,0,0,25,4.2651,13625,12312.5,9375,9250,12312.5,12,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Cologny,2011,180643,Tsuneishi Cebu,2021-02-05,0,22,Nissen Kaiun,European interests,1,1,48,9.6345,15375,15875,14875,14500,15875,10,Philippines,0,0,0,0,0,1,0,0,0,Capesize
Bulk,Fortune Rainbow,2008,82372,Oshima Shipbuilding,2021-02-05,0,14,Cido Shipping,Greek interests,0,0,27,5.4225,,15000,13375,12750,15000,13,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Golden Opportunity*,2008,75750,Jiangsu Rongsheng,2021-02-05,0,8.5,Golden Ocean Group,Greek interests,0,0,26.5,5.4225,,13375,11750,11500,15000,13,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Golden Saguenay*,2008,75750,Jiangsu Rongsheng,2021-02-05,0,8.5,Golden Ocean Group,Greek interests,0,0,26.5,5.4225,,13375,11750,11500,15000,13,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Melpomeni,2002,53806,New Century SB,2021-02-05,0,5.3,Vulcanus Technical,Chinese interests,0,0,25,4.2651,13625,12312.5,9375,9250,12312.5,19,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Sage Sanaga,2013,63301,Sinopacific Dayang,2021-02-05,0,15,Defender Holding,Greek interests,0,1,25,4.2651,13625,13625,11125,11000,12312.5,8,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Ultra Wollongong,2011,61684,Oshima Shipbuilding,2021-02-05,0,13.8,Kasuga Kaiun,Undisclosed interests,0,0,25,4.2651,13625,13625,11125,11000,12312.5,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Vassos,2004,76015,Tsuneishi Zosen,2021-02-05,0,8.65,Safe Bulkers,Chinese interests,0,0,26.5,5.4225,,13375,11750,11500,15000,17,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Basic Ocean,2012,33649,Shin Kurushima,2021-02-04,0,10,Doun Kisen,Undisclosed interests,0,0,21.1,3.08655,11000,9937.5,8000,8000,11625,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Cerulean Phoenix,2009,55691,Mitsui SB (Tamano),2021-02-04,0,10.5,Misuga Kaiun Co Ltd,Norwegian interests,0,0,24.75,4.2651,13500,12125,9375,9250,12125,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Princesse Oui,2015,33375,Shin Kochi Jyuko,2021-02-04,0,13,Hinode Kaiun,Clients of Brave Maritime,0,0,21.1,3.08655,11000,9937.5,8000,8000,11625,6,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Sapphire Island,2012,33664,Shin Kurushima,2021-02-04,0,10.5,Kobe Shipping,Undisclosed interests,0,0,21.1,3.08655,11000,9937.5,8000,8000,11625,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ya Tai 2*,2012,76022,Hudong Zhonghua,2021-02-04,0,17.5,Chaozhou Yatai Shpg.,Chinese interests,0,0,26.25,5.4225,,13300,11750,11400,15000,9,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Ya Tai 3*,2012,76037,Hudong Zhonghua,2021-02-04,0,17.5,Chaozhou Yatai Shpg.,Chinese interests,0,0,26.25,5.4225,,13300,11750,11400,15000,9,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Ajax,2006,77328,Oshima Shipbuilding,2021-02-03,0,10,Transocean Maritime,Greek interests,0,0,26.25,5.4225,,13300,11750,11400,15000,15,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Anta,2002,47305,Minaminippon (Ozai),2021-02-03,0,5.8,Universal Shpg,Korean interests,0,0,24.75,4.2651,13500,12125,9375,9250,12125,19,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Asiatic*,2012,58451,SPP Sacheon SY,2021-02-03,0,11.5,Nereus Shipping,Bangladeshi interests,0,0,24.75,4.2651,13500,12125,9375,9250,12125,9,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,GH Storm Cat,2014,63308,Sainty SB (Yangzhou),2021-02-03,0,15.5,Celsius Shipping,Danish interests,0,1,24.75,4.2651,13500,13437.5,11125,11000,12125,7,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Laconic*,2012,58474,SPP Sacheon SY,2021-02-03,0,11.5,Nereus Shipping,Bangladeshi interests,0,0,24.75,4.2651,13500,12125,9375,9250,12125,9,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,N/B Tsuneishi Zhoushan SS-287,2021,82300,Tsuneishi Zhoushan,2021-02-03,0,29.5,MX Bulk Mgmt,Clients of Shandong Shipping,0,1,26.75,5.4225,,15000,13375,12625,15000,0,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Paraskevi,2003,74269,Oshima Shipbuilding,2021-02-03,0,7.55,Safe Bulkers,Chinese interests,0,0,26.25,5.4225,,13300,11750,11400,15000,18,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Sakura Wave,2010,88299,Imabari SB Marugame,2021-02-03,0,12.7,NS United KK,Greek interests,0,0,26.75,,,,,,,11,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Nicos L,2002,73193,Jiangnan Shipyard,2021-02-02,0,6,Vrontados,Undisclosed interests,0,0,26.25,5.4225,,13300,11750,11400,15000,19,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Pireas,2006,76598,Imabari SB Marugame,2021-02-02,0,10.5,Chronos Shipping,Greek interests,0,0,26.25,5.4225,,13300,11750,11400,15000,15,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Ming Zhou 20,1988,64944,Daewoo (DSME),2021-01-30,0,5.4802,Ningbo Marine,Chinese interests,0,0,24.75,3.98664,13500,13437.5,11125,11000,12125,33,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Fortune Miracle,2009,82338,Oshima Shipbuilding,2021-01-29,0,14,Cido Shipping,Undisclosed interests,0,0,26.75,5.06352,,15000,13375,12625,15000,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Fortune Sunny,2008,82338,Oshima Shipbuilding,2021-01-29,0,13.7,Cido Shipping,Greek interests,0,0,26.75,5.06352,,15000,13375,12625,15000,13,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Atlantic Emblem,2011,29637,Shikoku Dock.,2021-01-28,0,10,Doun Kisen,Greek interests,0,0,20.87,2.88162,10250,9687.5,7875,8000,11062.5,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Evangelia Petrakis,2007,74476,Hudong Zhonghua,2021-01-28,0,8,Iolcos Hellenic,Chinese interests,0,0,25.75,5.06352,,13425,11750,11400,15125,14,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Vincent Genesis,2011,55733,I.H.I. (Yokohama),2021-01-28,0,11.3,Cleaves Securities,Undisclosed interests,0,1,24.25,3.98664,13125,12125,9375,9250,12125,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Coral Amethyst,2012,78092,Toyohashi SB,2021-01-27,0,16.35,KN Maritime,Undisclosed interests,0,0,25.75,5.06352,,13425,11750,11400,15125,9,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Key Evolution,2010,83416,Sanoyas,2021-01-27,0,15.25,Tokei Kaiun,Greek interests,0,0,26.25,5.06352,,15125,13375,12625,15125,11,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Xing Shou Hai*,2016,60492,Mitsui SB (Chiba),2021-01-27,1,20.5,Fortune Ocean Shpg,Chinese interests,0,1,24.25,3.98664,13125,13562.5,10625,10500,12125,5,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Xing Xi Hai*,2017,60498,Mitsui SB (Chiba),2021-01-27,1,20.5,Fortune Ocean Shpg,Chinese interests,0,1,24.25,3.98664,13125,13562.5,10625,10500,12125,4,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Aquabreeze,2003,171009,Sasebo HI,2021-01-23,0,10.9,Carras Hellas,Undisclosed interests,0,0,48,8.9922,19250,17000,14500,13500,18000,18,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Asia Zircon I*,2011,53661,Nam Trieu SB,2021-01-22,1,7,HBC Asia Pte. Ltd.,Chinese interests,0,0,24.25,3.98664,13125,12125,9375,9250,12125,10,Vietnam,0,0,0,0,0,0,0,0,1,Handymax
Bulk,Asia Zircon II*,2009,53414,Nam Trieu SB,2021-01-22,1,7,HBC Asia Pte. Ltd.,Chinese interests,0,0,24.25,3.98664,13125,12125,9375,9250,12125,12,Vietnam,0,0,0,0,0,0,0,0,1,Handymax
Bulk,Ocean Trader 1,2006,76596,Imabari SB Marugame,2021-01-22,0,8,Grace Ocean,Undisclosed interests,0,0,25.75,5.06352,,13425,11750,11400,15125,15,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Pantera Rosa,2009,78844,Sanoyas,2021-01-22,0,13.2,Chiba Shipping,Undisclosed interests,0,0,25.75,5.06352,,13425,11750,11400,15125,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Rodina,2009,37852,Jiangsu Eastern,2021-01-22,0,8,Navibulgar,European interests,0,0,23.25,2.88162,12187.5,11062.5,9250,10000,11062.5,12,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Asia Pearl VI,2011,35283,Changqingsha SY,2021-01-21,0,6,"Asia M'time Pacific",Undisclosed interests,0,0,23,2.88162,11937.5,11000,9250,10000,11000,10,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Han Fu Star,2012,175062,Jiangsu Rongsheng,2021-01-21,0,18.4,Jiuzhou Shipping,Clients of NGM Energy,0,0,47.5,8.9922,20500,18000,14875,13750,19000,9,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Aurilia,2007,74414,Hudong Zhonghua,2021-01-20,0,8.1,Visentini Giovanni,Aston Enterprise,0,0,25.5,5.06352,,12525,11375,11400,14050,14,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Ever Loading,2001,52261,Daedong S.B.,2021-01-20,0,4,Obis Ship Mgmt,Undisclosed interests,0,0,24,3.98664,12812.5,11937.5,9375,9250,11937.5,20,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,GH Seabiscuit,2016,63335,Jiangsu Hantong HI,2021-01-20,0,17.6,Breakwater Capital,Undisclosed intersts,0,1,24,3.98664,12812.5,13500,10625,10500,11937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Iron Lady V,2011,57295,STX Dalian,2021-01-20,0,8.13,Rigel Shipmanagement,Chinese interests,0,0,24,3.98664,12812.5,11937.5,9375,9250,11937.5,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Michel Selmer,2010,33694,Weihai Samjin SY,2021-01-20,0,6,Oskar Wehr,Greek interests,0,0,20.65,2.88162,9937.5,9625,7875,8000,11000,11,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Asia Ruby I,2014,62985,CSC Jinling Shipyard,2021-01-19,0,15.4,Asia Pacific Shpg,Greek interests,0,1,24,3.98664,12812.5,13500,10625,10500,11937.5,7,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Cape Mars,2003,175882,CSBC (Kaohsiung),2021-01-19,0,10,U-Ming Marine,Chinese interests,0,0,47.5,8.9922,20500,18000,14875,13750,19000,18,Taiwan,0,0,0,0,0,0,0,1,0,Capesize
Bulk,SBI Leo*,2015,61614,Dalian COSCO KHI,2021-01-19,1,17.5,Scorpio Bulkers,Undisclosed interests,1,1,24,3.98664,12812.5,13500,10625,10500,11937.5,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Lyra*,2015,61559,Dalian COSCO KHI,2021-01-19,1,17.5,Scorpio Bulkers,Undisclosed interests,1,1,24,3.98664,12812.5,13500,10625,10500,11937.5,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Furness Portland,2014,37045,Saiki Hvy. Ind.,2021-01-15,0,13.25,Grace Ocean,Greek interests,0,0,23,2.88162,11937.5,11000,9250,10000,11000,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Harm*,2011,93183,Jiangsu New YZJ,2021-01-15,0,11,Transeste Schiffahrt,Undisclosed interests,0,0,33,,,,,,,10,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Jabal Nafusa,2011,169097,Daehan Shipbuilding,2021-01-15,0,15.12,GNMTC,Clients of Minerva Marine,0,0,47.5,8.9922,20500,18000,14875,13750,19000,10,South Korea,0,0,0,0,0,0,1,0,0,Capesize
Bulk,Piet*,2011,93200,Jiangsu New YZJ,2021-01-15,0,11,Transeste Schiffahrt,Undisclosed interests,0,0,33,,,,,,,10,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Tiger Jiangsu,2010,180096,Beihai Shipyard,2021-01-15,0,15.25,Greathorse Shipping,Chinese interests,0,0,47.5,8.9922,21500,19000,15875,14750,19000,11,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Darya Mahesh,2008,56056,Mitsui SB (Tamano),2021-01-14,0,9,Chellaram Shpg.,Greek interests,0,0,24,3.98664,12062.5,11250,9375,9250,11250,13,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Ocean Compass,2006,180200,Imabari SB Saijo,2021-01-14,0,17.5,Imabari Senpaku,Greek interests,0,0,47,8.9922,20875,18875,15875,14750,18875,15,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Alerce N,2001,29756,Shikoku Dock.,2021-01-13,0,3.85,NACHIPA,Lebanese interests,0,0,20.65,2.88162,9500,9375,7875,8000,10750,20,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Port Canton,2012,56745,COSCO Zhoushan,2021-01-13,0,9.75,Portline SA,Chinese interests,0,0,24,3.98664,12062.5,11250,9375,9250,11250,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Nordic Harbin*,2011,56754,Yangzhou Guoyu SB,2021-01-12,0,8.8,Guoyu Nordic Shpg,Chinese interests,0,1,24,3.98664,12062.5,11250,9375,9250,11250,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Nordic Tianjin*,2012,56812,Yangzhou Guoyu SB,2021-01-12,0,9.75,Guoyu Nordic Shpg,Chinese interests,0,1,24,3.98664,12062.5,11250,9375,9250,11250,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Libra,2017,63679,Chengxi Shipyard,2021-01-12,0,18.65,Ocean Yield,Undisclosed interests,1,1,24,3.98664,12062.5,13000,10625,10500,11250,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Horizon Ruby,2013,76001,Hudong Zhonghua,2021-01-11,0,14,Seacon Ships,Chinese interests,0,0,25.5,5.06352,,12300,11150,11125,13900,8,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Giant Slotta,2006,174092,Shanghai Waigaoqiao,2021-01-10,0,12.5,Kassian Maritime,Undisclosed interests,0,0,47,8.9922,19875,17875,14875,13750,18875,15,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,CYL,2017,81212,CSC Jinling Shipyard,2021-01-08,0,20.6,Interunity Mgmt DE,Clients of Transocean Marine,0,1,26,5.06352,,13900,12500,12300,13900,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,King Ore,2010,176944,Namura Shipbuilding,2021-01-08,0,20,Nikko Kisen KK,Greek interests,1,0,47,8.9922,19875,17875,14875,13750,18875,11,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Sakura Ocean,2011,38239,Imabari SB (Imabari),2021-01-08,0,11,Shunzan Kaiun,Undisclosed interests,0,0,23,2.88162,11375,10750,9250,10000,10750,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,SBI Lynx,2018,82012,Jiangsu New YZJ,2021-01-07,0,22.25,Scorpio Bulkers,Undisclosed interests,1,1,26,5.06352,,12400,11700,11550,12400,3,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Belfort,2008,50300,PT PAL Indonesia,2021-01-06,0,6.2,Belships,Undisclosed interests,0,0,24,3.98664,11187.5,10562.5,9125,9250,10562.5,13,Indonesia,0,0,1,0,0,0,0,0,0,Handymax
