DATE,TTM_10
1963-04-05,0.0407757970705509
1963-04-08,0.0409473574020125
1963-04-09,0.0410635796095853
1963-04-10,0.0412186299420763
1963-04-11,0.0411998401690377
1963-04-15,0.0412964467678762
1963-04-16,0.041185338637705
1963-04-17,0.0410828691700806
1963-04-18,0.0409772103608261
1963-04-19,0.0408200728618116
1963-04-22,0.0407223495125806
1963-04-23,0.0407229564506513
1963-04-24,0.0406591015800029
1963-04-25,0.0404785236668705
1963-04-26,0.0401900693132404
1963-04-29,0.0401171427641995
1963-04-30,0.040095256646592
1963-05-01,0.040032117252444
1963-05-02,0.0399911832014928
1963-05-03,0.0399224059347401
1963-05-06,0.0397952955628531
1963-05-07,0.0397976990991817
1963-05-08,0.0398665701745808
1963-05-09,0.0398856526324678
1963-05-10,0.039984455593949
1963-05-13,0.0399182600468253
1963-05-14,0.0398117268666112
1963-05-15,0.0398354301889434
1963-05-16,0.039706042338848
1963-05-17,0.0398553306466245
1963-05-20,0.0398246058153209
1963-05-21,0.0397639374279875
1963-05-22,0.0397190651441106
1963-05-23,0.0397921421505238
1963-05-24,0.0399526068826019
1963-05-27,0.0400298821400789
1963-05-28,0.0401911901209295
1963-05-29,0.0402365905753197
1963-05-31,0.0402308571969685
1963-06-03,0.0404549843124529
1963-06-04,0.0404451548914713
1963-06-05,0.0404768320976381
1963-06-06,0.0406584405922432
1963-06-07,0.0407229400429028
1963-06-10,0.0407623860172779
1963-06-11,0.0406773465445103
1963-06-12,0.040783233752782
1963-06-13,0.0408806133582338
1963-06-14,0.0408661566142148
1963-06-17,0.040896503876187
1963-06-18,0.0409026092550782
1963-06-19,0.0408843744670526
1963-06-20,0.0409432445918019
1963-06-21,0.0409119242050946
1963-06-24,0.0409001943527045
1963-06-25,0.0408874097126768
1963-06-26,0.0409229606219534
1963-06-27,0.0409259338154349
1963-06-28,0.04074699956756
1963-07-01,0.040907749985351
1963-07-02,0.0411164969107625
1963-07-03,0.0409593768671563
1963-07-05,0.0410772155196086
1963-07-08,0.041073748246707
1963-07-09,0.0409566995406188
1963-07-10,0.0409693968039693
1963-07-11,0.0410134688379651
1963-07-12,0.0409160884000632
1963-07-15,0.0408893954564151
1963-07-16,0.0409245204419093
1963-07-17,0.0408789392179261
1963-07-18,0.040782259269762
1963-07-19,0.0407477468015585
1963-07-22,0.0407553630181428
1963-07-23,0.040729784661552
1963-07-24,0.0405047543743213
1963-07-25,0.0404996399742286
1963-07-26,0.0403433758844371
1963-07-29,0.0403367336039722
1963-07-30,0.0404095542696699
1963-07-31,0.0402886334739243
1963-08-01,0.0402110146421246
1963-08-02,0.0401502871966637
1963-08-05,0.0402553626639091
1963-08-06,0.0402472536925984
1963-08-07,0.0404108497520825
1963-08-08,0.0403878620142335
1963-08-09,0.0403445396774971
1963-08-12,0.0405092149250725
1963-08-13,0.0406182546838969
1963-08-14,0.0404822217155638
1963-08-15,0.0403978265081295
1963-08-16,0.0405033099758154
1963-08-19,0.0404474411992655
1963-08-20,0.0404985811080725
1963-08-21,0.0406086271463491
1963-08-22,0.0407514300419447
1963-08-23,0.0407410459289188
1963-08-26,0.0407173232671223
1963-08-27,0.0408144649223239
1963-08-28,0.0408795709849425
1963-08-29,0.0409696464248057
1963-08-30,0.0410388408919613
1963-09-03,0.0411272130009817
1963-09-04,0.0411964162084513
1963-09-05,0.0415627720468219
1963-09-06,0.0415814744912744
1963-09-09,0.0416091277198203
1963-09-10,0.0415674125654739
1963-09-11,0.0415013705609504
1963-09-12,0.0416250635171238
1963-09-13,0.041582033647048
1963-09-16,0.0417392079338645
1963-09-17,0.0418603781811706
1963-09-18,0.0417522838755369
1963-09-19,0.0415659959667947
1963-09-20,0.041976961154222
1963-09-23,0.041472818480216
1963-09-24,0.041611640286229
1963-09-25,0.0416125062486044
1963-09-26,0.041627631097122
1963-09-27,0.0415700547992113
1963-09-30,0.0413301169654652
1963-10-01,0.0413385196083964
1963-10-02,0.0413638743708027
1963-10-03,0.0413613494407359
1963-10-04,0.0414270323924244
1963-10-07,0.0414797691421311
1963-10-08,0.041558473324304
1963-10-09,0.0416672987014994
1963-10-10,0.0416842067492682
1963-10-11,0.0416276880975635
1963-10-14,0.0416554331462557
1963-10-15,0.0418031869417312
1963-10-16,0.0417615205814841
1963-10-17,0.0418694777487452
1963-10-18,0.0417849028011483
1963-10-21,0.0418858493404548
1963-10-22,0.0419275277025442
1963-10-23,0.0418464416979687
1963-10-24,0.0417810785390098
1963-10-25,0.0418050536310561
1963-10-28,0.0418236727167884
1963-10-29,0.0419531417927546
1963-10-30,0.0419787195283663
1963-10-31,0.0419826384529682
1963-11-01,0.0420836204250752
1963-11-04,0.0421377680567729
1963-11-06,0.042316656589829
1963-11-07,0.0420209315381903
1963-11-08,0.0419606613287644
1963-11-12,0.041986502454102
1963-11-13,0.0418428856156732
1963-11-14,0.0415785332588907
1963-11-15,0.0415146803154047
1963-11-18,0.0416607095697006
1963-11-19,0.0412401699411209
1963-11-20,0.0412669781103137
1963-11-21,0.0412518377268103
1963-11-22,0.0411887616542963
1963-11-26,0.0410756335791187
1963-11-27,0.0411201121531994
1963-11-29,0.0410824804389107
1963-12-02,0.0412462701932066
1963-12-03,0.0413215312068229
1963-12-04,0.0413025054768752
1963-12-05,0.0412838002784461
1963-12-06,0.0412362421823205
1963-12-09,0.0412234229196176
1963-12-10,0.0413001731437133
1963-12-11,0.0414376454373948
1963-12-12,0.0415259981291671
1963-12-13,0.0415652039151131
1963-12-16,0.0417765099464193
1963-12-17,0.0417520034667416
1963-12-18,0.0416744651380832
1963-12-19,0.041709105055955
1963-12-20,0.0418231027996276
1963-12-23,0.041789633909264
1963-12-24,0.0417164167483297
1963-12-26,0.0415982484315187
1963-12-27,0.0415994194442835
1963-12-30,0.0415279271611997
1963-12-31,0.0416105162464713
1964-01-02,0.0416905071973852
1964-01-03,0.0417930097718038
1964-01-06,0.0418452060453569
1964-01-07,0.0417969533932903
1964-01-08,0.0420221992306149
1964-01-09,0.0421168493959108
1964-01-10,0.0421639208700375
1964-01-13,0.0421103009937094
1964-01-14,0.0420780304942221
1964-01-15,0.0420463102028794
1964-01-16,0.0420244771636751
1964-01-17,0.0420217018817945
1964-01-20,0.0419820504218007
1964-01-21,0.0419336935081485
1964-01-22,0.0419534180518526
1964-01-23,0.041955098396895
1964-01-24,0.0420340021897576
1964-01-27,0.0420404303939026
1964-01-28,0.0420004226627266
1964-01-29,0.0419664497933954
1964-01-30,0.041938879511632
1964-01-31,0.0418520087417391
1964-02-03,0.0417827123223629
1964-02-04,0.041791076801736
1964-02-05,0.0417141318371939
1964-02-06,0.0416492158303565
1964-02-07,0.0416089529253239
1964-02-10,0.0417472374480563
1964-02-11,0.0416804274379166
1964-02-13,0.0415683468170929
1964-02-14,0.0416173296818023
1964-02-17,0.0413505918776194
1964-02-18,0.041388185355469
1964-02-19,0.0414373003201263
1964-02-20,0.0414992463041521
1964-02-24,0.0416158460667782
1964-02-25,0.0416233020845569
1964-02-26,0.0416030987492797
1964-02-27,0.0417881872192167
1964-02-28,0.0420054093869302
1964-03-02,0.0419862436229079
1964-03-03,0.0420233532494159
1964-03-04,0.0421976144893541
1964-03-05,0.042162517587399
1964-03-06,0.0421585420884372
1964-03-09,0.0421215514506759
1964-03-10,0.0421714164263853
1964-03-11,0.0423159572454974
1964-03-12,0.0423024792616407
1964-03-13,0.042330688212006
1964-03-16,0.0423166448220351
1964-03-17,0.0423940583960059
1964-03-18,0.0425872491682033
1964-03-19,0.0427269952738503
1964-03-20,0.0428621602718477
1964-03-23,0.0430179609126851
1964-03-24,0.0433566131646155
1964-03-25,0.0432391709991438
1964-03-26,0.0431278079763437
1964-03-30,0.0430792901492107
1964-03-31,0.0428182508996302
1964-04-01,0.0427065885419107
1964-04-02,0.0427990959331643
1964-04-03,0.0429502186430784
1964-04-06,0.0428177967556764
1964-04-07,0.0426657345368311
1964-04-08,0.0423809966361741
1964-04-09,0.042297570509982
1964-04-10,0.0427421487748851
1964-04-13,0.042899153700511
1964-04-14,0.0429021649347177
1964-04-15,0.0428419307142927
1964-04-16,0.0428094730063209
1964-04-17,0.0428785760503954
1964-04-20,0.042804657189955
1964-04-21,0.0427483108276787
1964-04-22,0.0427729676439301
1964-04-23,0.0427960971510253
1964-04-24,0.042768313672364
1964-04-27,0.0427988742662497
1964-04-28,0.0427476535933775
1964-04-29,0.0426924712119094
1964-04-30,0.0427614258522822
1964-05-01,0.042712585398661
1964-05-04,0.0425879892587169
1964-05-05,0.0425786969727195
1964-05-06,0.0425070483131238
1964-05-07,0.0424306914261341
1964-05-08,0.042205865806237
1964-05-11,0.0421241071919871
1964-05-12,0.0421274616093308
1964-05-13,0.0420790701958957
1964-05-14,0.0419955339934974
1964-05-15,0.0419409506687556
1964-05-18,0.0419130036824631
1964-05-19,0.0418547338708291
1964-05-20,0.0420777643741255
1964-05-21,0.0421711739721085
1964-05-22,0.0420573579941326
1964-05-25,0.0420052062992489
1964-05-26,0.0419736938209416
1964-05-27,0.0420202687815718
1964-05-28,0.0420182374533908
1964-06-01,0.0420116213732649
1964-06-02,0.0420617671651002
1964-06-03,0.0421165092431026
1964-06-04,0.0420917618313035
1964-06-05,0.041999762155883
1964-06-08,0.0418329139051825
1964-06-09,0.0417157369636636
1964-06-10,0.0418537312449254
1964-06-11,0.0419178711348247
1964-06-12,0.0419293509755723
1964-06-15,0.041973437027129
1964-06-16,0.0420028738081755
1964-06-17,0.0420036492595361
1964-06-18,0.0418278648968304
1964-06-19,0.0417755291275053
1964-06-22,0.0417607767716803
1964-06-23,0.0417309317357071
1964-06-24,0.0418038743256988
1964-06-25,0.0416236705979143
1964-06-26,0.0415815458558009
1964-06-29,0.0416026841077639
1964-06-30,0.041569981580329
1964-07-01,0.0415965625088093
1964-07-02,0.041743975465508
1964-07-06,0.0418819031659823
1964-07-07,0.0418024200894871
1964-07-08,0.0418687315218302
1964-07-09,0.0419923497216923
1964-07-10,0.0423322770948673
1964-07-13,0.0424495111347667
1964-07-14,0.0423191182822078
1964-07-15,0.0425661371088593
1964-07-16,0.0427809806505044
1964-07-17,0.0428496072269602
1964-07-20,0.043032130395583
1964-07-21,0.0431105592486569
1964-07-22,0.0426034758998479
1964-07-23,0.0428624926225887
1964-07-24,0.0426262778328326
1964-07-27,0.042614833294486
1964-07-28,0.0426721254840388
1964-07-29,0.043023526939902
1964-07-30,0.0429993453032147
1964-07-31,0.042998654113896
1964-08-03,0.0429721244260006
1964-08-04,0.0427374029092555
1964-08-05,0.042842086812706
1964-08-06,0.0429374553932969
1964-08-07,0.0431096842312872
1964-08-10,0.0430456556936274
1964-08-11,0.0424838071855407
1964-08-12,0.0425815321891836
1964-08-13,0.0426075783687943
1964-08-14,0.0429734888974291
1964-08-17,0.0430565612289469
1964-08-18,0.0428619139501816
1964-08-19,0.042722638237302
1964-08-20,0.0428167126449943
1964-08-21,0.0427596909417098
1964-08-24,0.0427019636682313
1964-08-25,0.0427384135937814
1964-08-26,0.0427115419264226
1964-08-27,0.0426543774424761
1964-08-28,0.0427104624311681
1964-08-31,0.0427912421387289
1964-09-01,0.0426905090383323
1964-09-02,0.0425817154435832
1964-09-03,0.0427093046757725
1964-09-04,0.0426652201676103
1964-09-08,0.0425632614319449
1964-09-09,0.0425350769961896
1964-09-10,0.0424348217139716
1964-09-11,0.0424379735784515
1964-09-14,0.0423568536863224
1964-09-15,0.0422717252142966
1964-09-16,0.0423228402909532
1964-09-17,0.0423062751819241
1964-09-18,0.0421820112926445
1964-09-21,0.0421113739206584
1964-09-22,0.0420508262538679
1964-09-23,0.0420823435276283
1964-09-24,0.0421231564592244
1964-09-25,0.0420520445170409
1964-09-28,0.0418411290599541
1964-09-29,0.0419087439158319
1964-09-30,0.0418902457943906
1964-10-01,0.0420869072632601
1964-10-02,0.0421224228458223
1964-10-05,0.0421684764757568
1964-10-06,0.042110997217264
1964-10-07,0.0420218922157292
1964-10-08,0.0420366872071967
1964-10-09,0.042023335030136
1964-10-13,0.0421279037600162
1964-10-14,0.0421511475251093
